ReciboID;FechaPago;ClienteID;FacturaID;Importe
52154;2025-02-28;8;22013;77105,19
52155;2025-02-28;65;22042;36956,44
52156;2025-02-28;30;22062;62960,11
52157;2025-02-28;50;22096;81633,31
52158;2025-02-28;79;22111;45881,17
52159;2025-02-28;25;22137;37548,61
52160;2025-02-28;33;22413;53167,57
52161;2025-03-01;8;21939;171207,25
52162;2025-03-01;9;22056;8788,18
52163;2025-03-01;66;22095;83816,51
52164;2025-03-01;65;22101;19317,67
52165;2025-03-01;38;22144;55799,25
52166;2025-03-01;42;22265;54626,58
52167;2025-03-01;5;22376;60875,15
52168;2025-03-02;48;21841;14569,59
52169;2025-03-02;17;21987;43860,96
52170;2025-03-02;17;22099;146216,21
52171;2025-03-02;21;22124;35503,07
52172;2025-03-02;23;22133;430312,82
52173;2025-03-02;43;22156;37338,38
52174;2025-03-03;24;21959;109140,45
52175;2025-03-03;68;22046;83844,78
52176;2025-03-03;12;22131;20369,47
52177;2025-03-03;50;22148;25429,73
52178;2025-03-03;69;22233;51415,97
52179;2025-03-03;32;22239;77034,85
52180;2025-03-04;55;20832;6277,17
52181;2025-03-04;54;21230;31129,4
52182;2025-03-04;29;22004;62887,59
52183;2025-03-04;23;22027;530918,92
52184;2025-03-04;72;22104;130330,44
52185;2025-03-04;10;22115;37133,36
52186;2025-03-04;25;22117;91287,96
52187;2025-03-04;9;22132;9220,62
52188;2025-03-04;10;22167;47762,85
52189;2025-03-05;39;21898;10332,1
52190;2025-03-05;8;22045;137881,71
52191;2025-03-05;68;22049;21415,84
52192;2025-03-05;64;22120;22479,15
52193;2025-03-05;76;22139;11260,02
52194;2025-03-05;31;22142;380644,75
52195;2025-03-05;56;22154;37885,56
52196;2025-03-05;6;22172;208030,18
52197;2025-03-05;47;22430;121008,0
52198;2025-03-06;34;21502;16417,98
52199;2025-03-06;49;21958;21084,67
52200;2025-03-06;7;21988;201520,87
52201;2025-03-06;16;22103;405808,69
52202;2025-03-06;44;22110;518993,49
52203;2025-03-06;10;22147;34147,98
52204;2025-03-06;2;22153;415250,0
52205;2025-03-06;63;22164;11280,17
52206;2025-03-06;49;22170;33360,01
52207;2025-03-06;17;22194;334219,58
52208;2025-03-06;69;22206;27097,3
52209;2025-03-06;77;22268;52413,86
52210;2025-03-06;69;22337;103644,87
52211;2025-03-06;42;22341;39675,31
52212;2025-03-07;62;21749;25152,02
52213;2025-03-07;39;21768;59521,0
52214;2025-03-07;11;21933;15904,38
52215;2025-03-07;16;22074;624034,5
52216;2025-03-07;44;22102;747412,72
52217;2025-03-07;12;22165;3328,95
52218;2025-03-08;7;21815;261530,19
52219;2025-03-08;67;22125;390477,64
52220;2025-03-08;49;22152;39925,42
52221;2025-03-08;22;22195;56862,6
52222;2025-03-08;25;22204;87302,9
52223;2025-03-08;27;22315;28445,34
52224;2025-03-08;28;22442;162849,11
52225;2025-03-08;5;22446;99254,54
52226;2025-03-08;28;22449;101330,91
52227;2025-03-09;34;21542;9727,26
52228;2025-03-09;74;21628;83021,89
52229;2025-03-09;15;21953;176234,99
52230;2025-03-09;66;22155;33935,92
52231;2025-03-09;35;22191;170076,19
52232;2025-03-09;50;22197;22567,47
52233;2025-03-09;71;22496;8088,89
52234;2025-03-10;18;21720;62176,97
52235;2025-03-10;15;21905;245415,96
52236;2025-03-10;39;21962;41060,17
52237;2025-03-10;45;21989;207021,94
52238;2025-03-10;24;22011;13667,24
52239;2025-03-10;61;22014;41331,76
52240;2025-03-10;70;22173;62780,78
52241;2025-03-10;72;22190;55869,15
52242;2025-03-10;27;22286;22889,63
52243;2025-03-11;36;21696;52879,33
52244;2025-03-11;26;21828;77673,16
52245;2025-03-11;35;21965;60281,12
52246;2025-03-11;16;22119;576125,23
52247;2025-03-11;40;22146;289563,8
52248;2025-03-11;70;22157;106296,8
52249;2025-03-11;77;22320;29490,02
52250;2025-03-11;42;22346;34487,86
52251;2025-03-11;78;22386;183173,73
52252;2025-03-11;78;22452;85914,96
52253;2025-03-12;26;21475;3693,67
52254;2025-03-12;74;21795;247478,74
52255;2025-03-12;15;21974;168473,6
52256;2025-03-12;68;22049;17534,2
52257;2025-03-12;58;22085;57488,17
52258;2025-03-12;46;22209;98085,85
52259;2025-03-12;35;22216;155099,03
52260;2025-03-12;42;22335;69370,88
52261;2025-03-13;8;21835;47321,98
52262;2025-03-13;18;21887;58291,12
52263;2025-03-13;63;21982;9060,29
52264;2025-03-13;45;22010;59149,56
52265;2025-03-13;29;22021;28205,34
52266;2025-03-13;10;22213;46617,06
52267;2025-03-13;43;22215;29923,47
52268;2025-03-13;43;22223;14714,68
52269;2025-03-13;17;22242;346179,76
52270;2025-03-13;19;22254;72925,16
52271;2025-03-13;65;22272;63183,17
52272;2025-03-13;5;22511;61153,59
52273;2025-03-14;55;21042;13673,47
52274;2025-03-14;79;21941;8308,96
52275;2025-03-14;7;22035;835032,41
52276;2025-03-14;44;22141;567861,43
52277;2025-03-14;3;22205;32326,2
52278;2025-03-14;38;22231;160441,63
52279;2025-03-14;69;22388;38084,36
52280;2025-03-15;54;21452;3167,14
52281;2025-03-15;8;21897;81054,11
52282;2025-03-15;24;22123;17854,27
52283;2025-03-15;51;22180;27557,27
52284;2025-03-15;1;22185;2959,57
52285;2025-03-15;30;22189;27763,68
52286;2025-03-15;34;22202;55453,29
52287;2025-03-15;38;22236;105035,82
52288;2025-03-15;23;22261;673724,31
52289;2025-03-15;9;22276;18895,44
52290;2025-03-16;53;21315;7748,06
52291;2025-03-16;62;21992;34417,92
52292;2025-03-16;48;22006;44532,28
52293;2025-03-16;9;22056;11146,35
52294;2025-03-16;36;22127;71876,37
52295;2025-03-16;35;22219;253966,62
52296;2025-03-16;17;22243;150698,48
52297;2025-03-16;79;22262;1436,78
52298;2025-03-16;73;22274;366067,75
52299;2025-03-16;3;22278;24778,65
52300;2025-03-16;19;22281;29877,54
52301;2025-03-16;70;22304;55952,42
52302;2025-03-17;13;21528;86265,16
52303;2025-03-17;24;22143;51364,19
52304;2025-03-17;37;22176;29082,77
52305;2025-03-17;38;22250;113874,53
52306;2025-03-17;25;22253;107995,56
52307;2025-03-17;33;22338;23969,17
52308;2025-03-18;20;21809;13819,37
52309;2025-03-18;20;21986;146472,5
52310;2025-03-18;62;22038;47645,67
52311;2025-03-18;45;22065;112107,92
52312;2025-03-18;51;22149;30467,61
52313;2025-03-18;51;22150;14009,48
52314;2025-03-18;64;22163;2421,41
52315;2025-03-18;72;22224;23554,32
52316;2025-03-18;63;22248;30524,82
52317;2025-03-18;63;22269;16599,62
52318;2025-03-18;12;22275;13806,69
52319;2025-03-18;72;22300;40380,0
52320;2025-03-18;65;22331;36652,17
52321;2025-03-18;32;22445;79814,62
52322;2025-03-18;28;22552;107857,74
52323;2025-03-18;28;22575;45979,59
52324;2025-03-19;18;21929;75829,48
52325;2025-03-19;74;21931;533779,08
52326;2025-03-19;7;22033;379323,76
52327;2025-03-19;39;22050;17114,72
52328;2025-03-19;44;22201;788534,55
52329;2025-03-19;44;22220;622436,73
52330;2025-03-19;3;22230;56510,64
52331;2025-03-19;23;22244;596724,4
52332;2025-03-19;66;22252;55672,0
52333;2025-03-19;76;22271;38345,67
52334;2025-03-19;25;22299;37953,36
52335;2025-03-19;35;22302;351328,94
52336;2025-03-19;5;22522;21709,86
52337;2025-03-20;74;21798;106144,18
52338;2025-03-20;62;22039;69538,56
52339;2025-03-20;8;22222;176209,38
52340;2025-03-20;58;22251;295026,55
52341;2025-03-20;63;22291;44270,17
52342;2025-03-20;43;22307;3496,13
52343;2025-03-20;65;22323;34733,67
52344;2025-03-20;71;22520;15080,43
52345;2025-03-20;47;22565;116018,14
52346;2025-03-21;26;21475;3103,51
52347;2025-03-21;26;22116;18059,67
52348;2025-03-21;40;22126;553089,63
52349;2025-03-21;9;22132;9501,09
52350;2025-03-21;4;22171;123976,92
52351;2025-03-21;68;22207;54516,47
52352;2025-03-21;23;22257;666869,46
52353;2025-03-21;9;22270;12899,95
52354;2025-03-21;12;22289;9784,74
52355;2025-03-21;46;22292;164098,35
52356;2025-03-22;55;21165;23058,78
52357;2025-03-22;11;21552;27535,05
52358;2025-03-22;13;21637;52273,09
52359;2025-03-22;54;21692;55363,99
52360;2025-03-22;18;21902;54540,12
52361;2025-03-22;35;22264;217828,02
52362;2025-03-22;72;22334;28756,27
52363;2025-03-22;42;22428;46412,18
52364;2025-03-22;42;22432;47615,94
52365;2025-03-22;77;22482;19547,42
52366;2025-03-23;49;22170;25225,74
52367;2025-03-23;3;22205;26485,93
52368;2025-03-23;52;22267;132925,11
52369;2025-03-23;58;22296;118586,42
52370;2025-03-23;37;22319;58472,76
52371;2025-03-23;65;22359;40983,11
52372;2025-03-23;33;22541;46548,91
52373;2025-03-24;18;22024;147632,26
52374;2025-03-24;20;22080;35473,48
52375;2025-03-24;24;22129;46052,21
52376;2025-03-24;68;22140;16326,95
52377;2025-03-24;24;22145;58752,96
52378;2025-03-24;73;22282;378799,0
52379;2025-03-24;68;22283;69095,77
52380;2025-03-24;49;22284;31290,63
52381;2025-03-24;31;22312;263939,74
52382;2025-03-24;37;22330;28020,43
52383;2025-03-24;38;22350;113165,92
52384;2025-03-24;34;22424;103316,78
52385;2025-03-25;11;21620;22029,69
52386;2025-03-25;26;22064;17100,83
52387;2025-03-25;15;22066;111067,54
52388;2025-03-25;64;22241;98091,84
52389;2025-03-25;23;22313;238490,39
52390;2025-03-25;50;22328;79966,56
52391;2025-03-25;1;22339;25203,59
52392;2025-03-25;42;22439;69304,73
52393;2025-03-25;47;22585;26331,35
52394;2025-03-26;74;21940;130528,78
52395;2025-03-26;54;22002;64736,7
52396;2025-03-26;52;22160;68230,73
52397;2025-03-26;35;22191;225515,51
52398;2025-03-26;52;22198;99246,53
52399;2025-03-26;64;22235;67398,2
52400;2025-03-26;23;22301;369884,86
52401;2025-03-26;10;22306;68380,26
52402;2025-03-26;22;22342;79610,93
52403;2025-03-26;80;22356;133662,38
52404;2025-03-26;21;22387;112847,53
52405;2025-03-26;47;22601;27852,75
52406;2025-03-27;7;21988;191262,22
52407;2025-03-27;20;22061;39590,91
52408;2025-03-27;51;22177;13826,48
52409;2025-03-27;19;22310;10791,14
52410;2025-03-27;12;22325;45343,15
52411;2025-03-27;70;22326;51674,6
52412;2025-03-27;56;22333;47611,55
52413;2025-03-27;69;22453;9649,35
52414;2025-03-27;78;22521;69803,76
52415;2025-03-28;45;21817;141818,44
52416;2025-03-28;55;21856;9148,9
52417;2025-03-28;15;22093;131656,6
52418;2025-03-28;39;22112;17062,88
52419;2025-03-28;68;22298;58186,05
52420;2025-03-28;23;22344;334557,18
52421;2025-03-28;50;22355;6611,99
52422;2025-03-28;73;22362;372144,21
52423;2025-03-28;23;22365;191155,07
52424;2025-03-28;25;22373;49444,19
52425;2025-03-28;19;22378;61773,85
52426;2025-03-28;72;22408;51290,76
52427;2025-03-28;14;22643;33030,59
52428;2025-03-28;14;22681;5467,16
52429;2025-03-29;74;21741;200046,27
52430;2025-03-29;20;22079;124479,99
52431;2025-03-29;74;22089;331299,62
52432;2025-03-29;39;22094;98986,55
52433;2025-03-29;62;22098;52112,51
52434;2025-03-29;24;22123;19029,92
52435;2025-03-29;16;22193;391489,18
52436;2025-03-29;46;22209;145875,76
52437;2025-03-29;34;22263;20493,7
52438;2025-03-29;43;22371;62402,44
52439;2025-03-29;76;22372;36405,24
52440;2025-03-29;2;22407;308739,85
52441;2025-03-29;32;22577;116168,4
52442;2025-03-30;54;21725;44366,36
52443;2025-03-30;18;22032;58070,51
52444;2025-03-30;62;22130;66117,13
52445;2025-03-30;44;22200;319737,1
52446;2025-03-30;29;22318;33366,45
52447;2025-03-30;61;22336;48012,94
52448;2025-03-30;6;22363;293744,32
52449;2025-03-30;37;22385;109487,37
52450;2025-03-30;33;22662;50104,04
52451;2025-03-31;53;21315;6510,96
52452;2025-03-31;18;22019;44799,61
52453;2025-03-31;9;22270;8531,06
52454;2025-03-31;50;22353;3221,04
52455;2025-03-31;21;22421;112453,07
52456;2025-03-31;49;22433;20260,08
52457;2025-03-31;23;22435;331209,6
52458;2025-04-01;26;22034;46844,71
52459;2025-04-01;7;22210;347078,16
52460;2025-04-01;64;22247;21201,19
52461;2025-04-01;23;22360;585763,67
52462;2025-04-01;43;22368;38889,38
52463;2025-04-01;2;22369;332718,29
52464;2025-04-01;57;22374;375176,37
52465;2025-04-01;58;22395;379880,21
52466;2025-04-01;25;22441;47303,1
52467;2025-04-01;63;22444;11577,81
52468;2025-04-01;47;22647;83436,27
52469;2025-04-02;60;21674;85409,8
52470;2025-04-02;18;22073;86645,75
52471;2025-04-02;39;22138;67216,62
52472;2025-04-02;51;22149;36071,51
52473;2025-04-02;3;22377;39850,34
52474;2025-04-02;57;22380;238262,24
52475;2025-04-02;50;22399;40848,83
52476;2025-04-02;57;22406;246375,69
52477;2025-04-02;33;22701;126059,3
52478;2025-04-03;8;22340;55938,55
52479;2025-04-03;8;22347;70951,65
52480;2025-04-03;35;22382;726315,72
52481;2025-04-03;29;22390;6451,72
52482;2025-04-03;56;22404;41099,17
52483;2025-04-03;3;22415;10398,38
52484;2025-04-03;65;22417;91847,58
52485;2025-04-03;31;22420;238861,22
52486;2025-04-03;25;22425;51214,52
52487;2025-04-03;56;22426;18866,75
52488;2025-04-03;76;22440;35140,1
52489;2025-04-03;76;22448;5670,78
52490;2025-04-03;23;22454;797630,09
52491;2025-04-03;71;22673;28191,12
52492;2025-04-04;45;21783;86061,88
52493;2025-04-04;60;21944;158833,7
52494;2025-04-04;34;22114;55115,94
52495;2025-04-04;63;22164;10371,61
52496;2025-04-04;59;22182;42856,75
52497;2025-04-04;1;22185;3908,3
52498;2025-04-04;49;22284;13803,4
52499;2025-04-04;44;22311;437644,06
52500;2025-04-04;40;22317;562828,19
52501;2025-04-04;40;22327;524949,61
52502;2025-04-04;37;22437;63723,37
52503;2025-04-04;79;22457;5979,6
52504;2025-04-04;57;22466;187777,59
52505;2025-04-04;46;22475;107431,68
52506;2025-04-04;75;22553;106237,13
52507;2025-04-04;27;22555;30934,17
52508;2025-04-04;41;22596;5277,48
52509;2025-04-04;5;22692;18286,22
52510;2025-04-05;55;21165;30307,96
52511;2025-04-05;74;21940;76048,69
52512;2025-04-05;67;22229;362374,62
52513;2025-04-05;74;22237;298256,53
52514;2025-04-05;23;22313;117529,13
52515;2025-04-05;68;22314;96240,48
52516;2025-04-05;67;22324;163624,31
52517;2025-04-05;1;22389;65250,06
52518;2025-04-05;66;22423;90323,48
52519;2025-04-05;78;22528;42407,75
52520;2025-04-05;5;22676;129247,81
52521;2025-04-05;5;22699;54495,41
52522;2025-04-06;26;21705;55348,33
52523;2025-04-06;11;21880;27025,53
52524;2025-04-06;62;22159;50852,98
52525;2025-04-06;20;22187;142617,73
52526;2025-04-06;35;22216;157684,83
52527;2025-04-06;67;22245;275376,72
52528;2025-04-06;19;22481;46136,64
52529;2025-04-07;53;21690;32442,65
52530;2025-04-07;6;22427;590611,61
52531;2025-04-07;58;22436;414104,11
52532;2025-04-07;23;22491;1148509,73
52533;2025-04-07;47;22585;22155,05
52534;2025-04-07;71;22705;39096,77
52535;2025-04-07;14;22708;16001,25
52536;2025-04-08;55;21679;26124,6
52537;2025-04-08;7;22210;163512,88
52538;2025-04-08;15;22217;168332,89
52539;2025-04-08;68;22303;81803,11
52540;2025-04-08;40;22403;574106,45
52541;2025-04-08;68;22429;72393,64
52542;2025-04-08;73;22451;534904,94
52543;2025-04-08;57;22455;281222,43
52544;2025-04-08;66;22484;47603,13
52545;2025-04-08;47;22747;128626,89
52546;2025-04-08;5;22751;57313,08
52547;2025-04-09;18;21902;40518,73
52548;2025-04-09;76;22271;42006,53
52549;2025-04-09;40;22305;520435,36
52550;2025-04-09;68;22367;37822,57
52551;2025-04-09;57;22462;484896,17
52552;2025-04-09;49;22472;96633,89
52553;2025-04-09;50;22487;47083,59
52554;2025-04-09;41;22567;18383,49
52555;2025-04-09;41;22593;18689,48
52556;2025-04-10;54;21692;34685,54
52557;2025-04-10;53;21750;46618,44
52558;2025-04-10;74;21798;55631,35
52559;2025-04-10;23;22365;164118,59
52560;2025-04-10;51;22383;38303,52
52561;2025-04-10;17;22464;369927,2
52562;2025-04-10;80;22480;113239,2
52563;2025-04-10;22;22493;22818,09
52564;2025-04-10;37;22542;73889,64
52565;2025-04-10;27;22609;5575,09
52566;2025-04-10;32;22614;153627,15
52567;2025-04-10;47;22779;100929,31
52568;2025-04-11;13;21957;63172,56
52569;2025-04-11;48;22221;3120,09
52570;2025-04-11;29;22384;64099,94
52571;2025-04-11;7;22391;477899,87
52572;2025-04-11;40;22409;682547,5
52573;2025-04-11;38;22479;174321,07
52574;2025-04-11;70;22529;24764,34
52575;2025-04-11;75;22611;83303,01
52576;2025-04-11;42;22628;117459,96
52577;2025-04-12;48;22232;15935,59
52578;2025-04-12;17;22243;196010,92
52579;2025-04-12;15;22259;155051,68
52580;2025-04-12;29;22290;28231,02
52581;2025-04-12;72;22490;56290,02
52582;2025-04-12;46;22495;320965,12
52583;2025-04-12;2;22505;380997,56
52584;2025-04-12;50;22515;79072,83
52585;2025-04-12;32;22606;50959,0
52586;2025-04-12;27;22634;8889,82
52587;2025-04-12;77;22640;18082,87
52588;2025-04-12;33;22766;36742,24
52589;2025-04-13;65;22331;53187,99
52590;2025-04-13;52;22354;121848,81
52591;2025-04-13;64;22438;31712,97
52592;2025-04-13;76;22440;47709,82
52593;2025-04-13;67;22458;249439,22
52594;2025-04-13;80;22477;351288,36
52595;2025-04-13;5;22522;21407,67
52596;2025-04-13;3;22525;104527,84
52597;2025-04-13;1;22578;17199,04
52598;2025-04-13;77;22665;9433,39
52599;2025-04-13;33;22762;37073,12
52600;2025-04-14;22;22509;106664,15
52601;2025-04-14;57;22536;395146,67
52602;2025-04-14;1;22574;63889,37
52603;2025-04-14;42;22613;91033,47
52604;2025-04-14;41;22631;11778,08
52605;2025-04-14;5;22824;17130,96
52606;2025-04-15;39;22050;16714,1
52607;2025-04-15;64;22163;2093,8
52608;2025-04-15;74;22238;442081,5
52609;2025-04-15;24;22392;26803,26
52610;2025-04-15;40;22394;932974,04
52611;2025-04-15;56;22499;32625,55
52612;2025-04-15;38;22502;205233,25
52613;2025-04-15;65;22516;38550,76
52614;2025-04-15;56;22535;12022,13
52615;2025-04-15;6;22543;199331,68
52616;2025-04-15;35;22548;185050,79
52617;2025-04-15;10;22557;38373,48
52618;2025-04-15;2;22562;246662,2
52619;2025-04-15;33;22784;32728,59
52620;2025-04-16;20;22214;114593,8
52621;2025-04-16;59;22249;84301,81
52622;2025-04-16;39;22258;177688,03
52623;2025-04-16;2;22497;244344,8
52624;2025-04-16;38;22501;108795,75
52625;2025-04-16;38;22524;77827,67
52626;2025-04-16;23;22547;678020,56
52627;2025-04-16;70;22561;49528,28
52628;2025-04-16;21;22580;27566,72
52629;2025-04-16;42;22698;14389,9
52630;2025-04-16;75;22702;96434,78
52631;2025-04-16;5;22839;53482,17
52632;2025-04-17;45;22065;57544,06
52633;2025-04-17;18;22073;47024,21
52634;2025-04-17;7;22467;395133,82
52635;2025-04-17;65;22486;49180,57
52636;2025-04-17;31;22514;299104,05
52637;2025-04-17;57;22534;548739,63
52638;2025-04-17;80;22554;121655,36
52639;2025-04-17;38;22573;63318,31
52640;2025-04-17;17;22582;381753,75
52641;2025-04-17;43;22586;54401,08
52642;2025-04-17;32;22646;106939,41
52643;2025-04-17;77;22691;12846,25
52644;2025-04-17;27;22739;29422,15
52645;2025-04-18;60;21984;75465,24
52646;2025-04-18;76;22448;8241,86
52647;2025-04-18;51;22450;64237,87
52648;2025-04-18;44;22459;782277,53
52649;2025-04-18;51;22483;73473,03
52650;2025-04-18;79;22590;32430,49
52651;2025-04-19;48;22221;4199,91
52652;2025-04-19;59;22260;84736,36
52653;2025-04-19;15;22279;119787,02
52654;2025-04-19;43;22307;3712,53
52655;2025-04-19;65;22504;93377,09
52656;2025-04-19;79;22595;835,7
52657;2025-04-19;70;22644;46889,88
52658;2025-04-19;27;22677;32659,47
52659;2025-04-19;78;22714;46650,17
52660;2025-04-19;78;22793;51421,18
52661;2025-04-20;39;22288;36533,88
52662;2025-04-20;65;22359;34558,8
52663;2025-04-20;30;22506;20249,28
52664;2025-04-20;56;22560;40047,77
52665;2025-04-20;80;22576;422613,71
52666;2025-04-20;78;22655;33649,19
52667;2025-04-21;24;22478;58411,39
52668;2025-04-21;37;22494;108160,43
52669;2025-04-21;30;22510;47826,59
52670;2025-04-21;23;22539;547672,29
52671;2025-04-21;61;22540;115544,76
52672;2025-04-21;25;22545;39696,1
52673;2025-04-21;17;22559;126899,3
52674;2025-04-21;76;22584;51405,35
52675;2025-04-21;70;22592;17287,34
52676;2025-04-21;17;22597;359392,5
52677;2025-04-21;65;22602;33519,62
52678;2025-04-21;43;22608;57406,98
52679;2025-04-22;54;22044;38664,68
52680;2025-04-22;63;22444;11897,78
52681;2025-04-22;64;22465;49128,05
52682;2025-04-22;1;22549;1692,69
52683;2025-04-22;10;22571;62016,74
52684;2025-04-22;10;22624;22452,37
52685;2025-04-22;27;22761;31138,75
52686;2025-04-22;5;22859;6747,81
52687;2025-04-23;48;22316;14174,22
52688;2025-04-23;26;22396;14231,04
52689;2025-04-23;45;22419;72551,57
52690;2025-04-23;44;22523;427928,48
52691;2025-04-23;35;22563;406297,93
52692;2025-04-23;2;22633;249169,35
52693;2025-04-23;32;22851;218989,65
52694;2025-04-23;28;22860;37375,42
52695;2025-04-24;23;22301;174023,15
52696;2025-04-24;61;22412;69219,59
52697;2025-04-24;2;22562;139093,16
52698;2025-04-24;58;22583;292920,13
52699;2025-04-24;6;22594;277688,03
52700;2025-04-24;58;22604;280733,49
52701;2025-04-24;76;22618;39412,28
52702;2025-04-24;9;22626;29850,49
52703;2025-04-24;49;22639;67759,12
52704;2025-04-24;2;22641;209071,91
52705;2025-04-24;12;22658;68142,92
